pols := [
[1, 4, 0, 0, 0, -126, -644, -600, -160],
[1, 4, 0, -28, -70, 28, 392, 380, -139],
[1, 4, 0, -28, -70, 0, -420, 360, -135],
[1, 4, 14, 56, 140, 252, 168, -32, -128],
[1, 4, 0, 28, 154, 252, 728, 356, -123],
[1, 4, 0, -28, -70, -84, -56, 20, -123],
[1, 4, 0, -14, 56, 140, 56, -522, -121],
[1, 4, 14, 0, 70, 70, 0, -250, -125],
[1, 4, 14, 0, 0, 0, 350, 100, -125],
[1, 4, 0, -70, -280, -336, 56, 320, -120],
[1, 4, 0, -28, -70, -168, -252, 240, -111],
[1, 4, 0, 0, 0, 84, -224, 40, -120],
[1, 4, 0, 0, 0, -42, -168, -240, -120],
[1, 4, 0, 0, 0, -168, -112, 320, -120],
[1, 4, 0, 0, 0, -672, -1568, -800, -120],
[1, 4, 14, 70, 280, 966, 1064, 244, -95],
[1, 4, 0, -28, -70, 42, -322, -330, -81],
[1, 4, 28, 70, 196, 210, 182, -312, -79],
[1, 4, 14, 0, 0, -56, -154, -44, -85],
[1, 4, 14, 0, 0, -168, 238, 68, -85],
[1, 4, 0, -28, -70, -42, -238, 170, -69],
[1, 4, 0, -28, -70, 924, 56, -260, -67],
[1, 4, 14, -14, -350, -1078, -952, 368, -68],
[1, 4, 0, 42, 140, -896, -1484, 250, -57],
[1, 4, 0, 0, 0, -28, -112, -160, -80],
[1, 4, 14, 0, 70, 378, 532, 122, -65],
[1, 4, 0, -70, -280, -462, -448, 20, -60],
[1, 4, 0, -28, -70, 238, -378, 210, -49],
[1, 4, 0, -28, -70, 252, -392, 220, -51],
[1, 4, 0, -28, -70, 252, -952, -340, -51],
[1, 4, 0, -28, -70, 224, -364, 200, -47],
[1, 4, 0, -28, -70, 210, -350, 190, -45],
[1, 4, 0, -28, -70, 182, -322, 170, -41],
[1, 4, 0, -28, -70, 196, -336, 180, -43],
[1, 4, 0, -70, -280, -336, -364, 50, -45],
[1, 4, 0, -28, -70, 154, -294, 150, -37],
[1, 4, 0, -28, -70, 168, -308, 160, -39],
[1, 4, 14, 56, 0, -140, -560, -80, -40],
[1, 4, 0, -28, -70, 126, -266, 130, -33],
[1, 4, 0, -28, 0, 42, -252, 180, -36],
[1, 4, 0, -28, -70, 420, 0, -140, -35],
[1, 4, 0, -28, -70, 140, -280, 140, -35],
[1, 4, 0, -28, -70, 98, -238, 110, -29],
[1, 4, 0, -28, -70, 112, -252, 120, -31],
[1, 4, 14, 56, 140, 658, 392, -8, -32],
[1, 4, 0, -28, -70, 70, -210, 90, -25],
[1, 4, 0, -28, -70, 84, -224, 100, -27],
[1, 4, 0, -28, -70, 84, -504, -180, -27],
[1, 4, 0, -28, -70, 56, -196, 80, -23],
[1, 4, 0, -28, -70, 42, -182, 70, -21],
[1, 4, 0, -28, -70, 42, -462, 70, -21],
[1, 4, 0, 0, 0, -14, -56, -80, -40],
[1, 4, 0, -28, -70, 14, -154, 50, -17],
[1, 4, 14, -14, 70, -350, -700, -180, -20],
[1, 4, 0, -28, -70, 28, -168, 60, -19],
[1, 4, 0, -28, -70, 0, -140, 40, -15],
[1, 4, 0, -28, -70, -14, -126, 30, -13],
[1, 4, 0, -28, -70, -42, -98, 10, -9],
[1, 4, 0, -28, 0, 42, -42, -50, -11],
[1, 4, 0, -28, -70, -28, -112, 20, -11],
[1, 4, 28, 70, 210, 126, 224, -432, -20],
[1, 4, 0, -70, -420, -770, -140, -40, -20],
[1, 4, 14, -14, 0, -126, -84, -64, -11],
[1, 4, 0, -28, -70, -56, -84, 0, -7],
[1, 4, 0, -28, -70, -70, -70, -10, -5],
[1, 4, 0, 0, 70, 154, 56, -40, -20],
[1, 4, 0, -28, -70, -98, -42, -30, -1],
[1, 4, 0, -28, -70, -126, -14, -50, 3],
[1, 4, 14, -14, 0, 42, 28, 8, -3],
[1, 4, 14, 56, 140, 406, 784, 244, -4],
[1, 4, 0, -28, -70, -112, -28, -40, 1],
[1, 4, 0, -28, -70, -154, 14, -70, 7],
[1, 4, 0, -28, -70, -140, 0, -60, 5],
[1, 4, 0, -28, -70, -182, 42, -90, 11],
[1, 4, 0, -28, -70, -168, 28, -80, 9],
[1, 4, 14, 70, 70, 182, -112, -52, -5],
[1, 4, 0, -28, -70, -210, 350, -110, 15],
[1, 4, 0, -28, -70, -210, 70, -110, 15],
[1, 4, 0, -28, -70, -196, 56, -100, 13],
[1, 4, 0, -28, -70, -238, 98, -130, 19],
[1, 4, 0, -28, -70, -224, 84, -120, 17],
[1, 4, 0, -28, -70, -266, 126, -150, 23],
[1, 4, 0, -28, -70, -252, 392, 140, 21],
[1, 4, 0, -28, -70, -252, 112, -140, 21],
[1, 4, 28, 98, 224, 350, 490, 400, 25],
[1, 4, 0, 0, 70, -98, 98, -110, 15],
[1, 4, 0, -28, -70, -294, 154, -170, 27],
[1, 4, 0, -28, -70, -280, 140, -160, 25],
[1, 4, 0, -28, -70, -322, 182, -190, 31],
[1, 4, 0, -28, -70, -308, 168, -180, 29],
[1, 4, 0, -28, -70, -588, -112, 100, 29],
[1, 4, 0, -28, 0, -266, -154, 10, 33],
[1, 4, 0, -28, -70, -336, 196, -200, 33],
[1, 4, 0, -28, -70, -350, 210, -210, 35],
[1, 4, 14, 0, 140, 336, 14, 44, 15],
[1, 4, 14, 56, 140, 462, -392, 8, 32],
[1, 4, 0, -28, -70, -378, 238, -230, 39],
[1, 4, 0, -28, -70, -364, 224, -220, 37],
[1, 4, 0, -28, -70, -406, 266, -250, 43],
[1, 4, 0, -28, -70, -392, 252, -240, 41],
[1, 4, 14, 56, 140, 154, 616, 396, 44],
[1, 4, 0, -28, -70, -420, 840, 300, 45],
[1, 4, 0, -28, -70, -420, 280, -260, 45],
[1, 4, 14, 56, 210, 98, -28, 152, 48],
[1, 4, 0, -28, -70, 126, 364, -260, 52],
[1, 4, 0, -28, -70, 336, -196, -40, 57],
[1, 4, 14, 0, 0, -14, -196, -296, 20],
[1, 4, 0, -28, -70, -126, 126, -210, 63],
[1, 4, 0, -28, -70, -1092, -168, 220, 61],
[1, 4, 0, 0, 0, 896, 1344, -480, 40],
[1, 4, 0, 0, 0, 14, 56, 80, 40],
[1, 4, 0, -28, -70, 252, -112, -100, 69],
[1, 4, 0, -28, -70, -210, 210, 290, 75],
[1, 4, 14, -14, -70, -406, 56, -164, 79],
[1, 4, 0, -28, -70, -294, 84, -360, 72],
[1, 4, 0, 0, 70, -28, -112, 480, 65],
[1, 4, 14, 70, 350, 742, 588, 248, 40],
[1, 4, 14, -14, 0, -126, -84, -504, 84],
[1, 4, 14, 56, 210, 294, -84, 366, 99],
[1, 4, 0, -28, 0, 168, -168, 80, 96],
[1, 4, 14, -14, 0, -210, 0, -500, 100],
[1, 4, 0, 0, 0, 28, 112, 160, 80],
[1, 4, 0, -28, -70, -84, 224, -340, 117],
[1, 4, 0, -28, -70, -84, -56, -60, 117],
[1, 4, 0, 14, 98, 406, 630, 696, 131],
[1, 4, 0, -28, -70, -168, 308, -400, 129],
[1, 4, 14, 56, 210, 406, 364, 384, 136],
[1, 4, 14, 56, 140, 196, 504, 664, 136],
[1, 4, 0, 0, 0, 168, 112, -320, 120],
[1, 4, 0, 0, 0, 42, 168, 240, 120],
[1, 4, 14, 70, 210, 686, 784, 704, 135],
[1, 4, 14, 56, 140, 210, 0, 10, 145],
[1, 4, 0, -28, -70, -336, 476, 600, 153],
[1, 4, 14, 70, 210, 462, 588, 408, 120],
[1, 4, 0, -28, 0, -196, 336, 0, 168],
[1, 4, 0, 0, 70, 462, 868, 600, 160],
[1, 4, 0, 0, 0, 126, 644, 600, 160],
[1, 4, 0, 0, 0, 126, 364, -520, 160],
[1, 4, 0, 0, 0, 56, 224, 320, 160],
[1, 4, 0, 0, 0, 0, 0, 40, 160],
[1, 4, 14, -14, 0, -14, -56, -196, 196],
[1, 4, 0, -28, -70, -84, -56, -180, 197],
[1, 4, 14, 70, 70, 238, 252, -508, 180],
[1, 4, 14, 0, 0, 42, 588, 718, 205],
[1, 4, 0, 0, 0, -210, -70, 130, 205],
[1, 4, 0, -28, -70, 126, 504, 340, 212],
[1, 4, 0, 0, 0, 70, 280, 400, 200],
[1, 4, 0, 0, 0, -112, 112, -160, 200],
[1, 4, 14, 0, 0, -210, 0, 450, 225],
[1, 4, 0, -28, -70, -84, -56, -100, 237],
[1, 4, 0, 0, 0, 336, 224, -640, 240],
[1, 4, 0, 0, 0, 84, 336, 480, 240],
[1, 4, 14, 56, 140, 364, 896, 976, 264],
[1, 4, 0, -28, -70, -308, 168, 300, 269],
[1, 4, 0, -28, -70, 420, 280, -620, 285],
[1, 4, 0, 0, 0, 98, 392, 560, 280],
[1, 4, 0, 0, 0, 112, 448, 640, 320],
[1, 4, 0, 0, 0, 0, 0, 80, 320],
[1, 4, 14, 56, 70, 126, 84, -306, 351],
[1, 4, 28, 70, 196, 350, 392, 628, 356],
[1, 4, 0, -28, -70, -84, -56, -140, 357],
[1, 4, 14, 70, 210, 350, 280, 260, 375],
[1, 4, 0, 0, 70, 210, 210, 50, 375],
[1, 4, 0, 0, 0, 126, 504, 720, 360],
[1, 4, 0, 0, 0, 126, -56, -400, 360],
[1, 4, 0, 0, 0, 0, 0, 160, 360],
[1, 4, 0, -28, -70, -252, -448, 20, 381],
[1, 4, 0, -14, 56, 140, 56, 488, 384],
[1, 4, 0, -28, 0, 294, 756, 860, 388],
[1, 4, 0, -28, 0, -14, -56, 0, 392],
[1, 4, 0, -28, -70, -84, -56, -340, 397],
[1, 4, 0, 0, 0, 140, 560, 800, 400],
[1, 4, 0, -28, -70, -84, -56, -180, 477],
[1, 4, 0, -28, -70, -126, -294, -210, 483],
[1, 4, 0, 0, 0, 42, 308, 680, 480],
[1, 4, 0, 0, 0, 42, 28, -440, 480],
[1, 4, 0, 0, 0, 0, 0, 120, 480],
[1, 4, 0, 0, 0, -210, -210, 450, 505],
[1, 4, 0, -28, -70, -210, -490, -110, 575],
[1, 4, 0, -28, -70, 28, 392, 700, 581],
[1, 4, 0, -28, -70, -84, -56, -220, 597],
[1, 4, 14, 0, -70, -210, -280, 160, 640],
[1, 4, 0, -28, -70, -84, -56, -260, 717],
[1, 4, 0, 0, 70, 224, 196, -20, 725],
[1, 3, 0, -14, -35, 77, -294, -20, -508],
[1, 3, 0, -14, -35, 7, 126, 260, -508],
[1, 3, -14, -42, 35, 217, 336, 372, -494],
[1, 3, 0, -14, -35, 63, -266, -20, -452],
[1, 3, -14, -42, 105, 231, -252, -144, -432],
[1, 3, 0, -14, -35, 49, -238, -20, -396],
[1, 3, -7, -49, -70, -70, -280, -640, -380],
[1, 3, 0, 0, 105, 567, 126, -540, -360],
[1, 3, 0, -14, -35, 35, -210, -20, -340],
[1, 3, 21, 35, 70, -42, -196, -552, -340],
[1, 3, 0, 0, 35, 7, -154, 310, -330],
[1, 3, 0, -14, -35, 21, -182, -20, -284],
[1, 3, 0, -14, 35, 175, 210, -140, -280],
[1, 3, 0, -14, -35, 7, -154, -20, -228],
[1, 3, 0, -14, -105, -273, -84, 480, -198],
[1, 3, 0, 14, -21, -441, -518, 648, -198],
[1, 3, 0, -14, -35, -7, -126, -20, -172],
[1, 3, -14, -42, 105, 105, -140, -570, -170],
[1, 3, -14, -42, 105, 399, -308, -416, -128],
[1, 3, 0, -14, -35, -21, -98, -20, -116],
[1, 3, 0, -14, -35, 7, 126, 20, -108],
[1, 3, -14, -70, -105, -21, -28, 24, -110],
[1, 3, 7, 49, 84, 560, 280, 200, -100],
[1, 3, 21, 63, 140, 210, 210, 320, -90],
[1, 3, -7, -49, -140, -210, 0, 180, -90],
[1, 3, 0, 0, -105, -707, -336, 480, -100],
[1, 3, 0, -14, -175, -357, 14, -500, -72],
[1, 3, 0, 0, 35, 49, -28, -120, -80],
[1, 3, 0, 0, 105, 105, 0, -30, -90],
[1, 3, 0, 0, -105, -525, -630, -30, -90],
[1, 3, 0, -14, -35, -35, -70, -20, -60],
[1, 3, 14, 42, 105, 343, 644, 32, -44],
[1, 3, -14, 0, 35, 49, -98, 164, -40],
[1, 3, -14, -42, -35, -203, 56, -8, -24],
[1, 3, 21, 7, 84, -84, 630, -10, -30],
[1, 3, 21, -7, -210, -252, -616, -192, -16],
[1, 3, 14, 70, 119, 91, 140, 144, -16],
[1, 3, 0, -14, -105, -49, 378, 100, 6],
[1, 3, 21, 105, 630, 1106, 378, 6, -10],
[1, 3, 0, -14, -35, 77, 126, 60, 12],
[1, 3, 14, 42, -119, -245, 420, -180, 20],
[1, 3, 21, 35, 140, 420, 490, 230, -10],
[1, 3, 21, 35, -70, -798, -1274, -148, -10],
[1, 3, 0, 14, 273, -161, 126, -96, 20],
[1, 3, -7, 7, 42, -154, 84, 24, 30],
[1, 3, 0, -14, 35, -441, 182, -250, 34],
[1, 3, 0, -14, -35, -7, 84, -20, 38],
[1, 3, -14, -42, 105, 147, -434, 342, 46],
[1, 3, -14, -42, 35, 35, 0, -100, 50],
[1, 3, 21, -7, -70, -462, -546, -402, 54],
[1, 3, 0, -14, -35, -63, -14, -20, 52],
[1, 3, 0, 28, 231, 735, 994, 354, 54],
[1, 3, 0, -14, -35, -21, 42, 60, 54],
[1, 3, 0, -14, -105, 147, 966, -60, 72],
[1, 3, 7, -35, 56, 140, 728, 704, 96],
[1, 3, -7, -7, -42, -308, 70, -250, 90],
[1, 3, 7, -7, 42, 84, 0, 360, 100],
[1, 3, -14, -70, -35, 315, 700, 360, 100],
[1, 3, 0, -14, -35, -77, 14, -20, 108],
[1, 3, -7, -49, -70, -252, -56, -256, 128],
[1, 3, 0, 0, -105, -105, 630, 30, 90],
[1, 3, 21, 63, 210, 518, 714, 518, 154],
[1, 3, 0, -14, -35, -91, 42, -20, 164],
[1, 3, 0, -14, 105, 63, -266, 420, 168],
[1, 3, 7, -35, 0, 280, 350, 400, 150],
[1, 3, 0, -14, -35, 259, 532, 410, 194],
[1, 3, 0, -14, -105, -189, -42, -180, 216],
[1, 3, 0, -14, -35, -105, 70, -20, 220],
[1, 3, 0, -14, 105, 679, 462, -180, 244],
[1, 3, 0, -14, -35, -119, 98, -20, 276],
[1, 3, 14, 56, 77, 189, 490, 622, 298],
[1, 3, -7, -49, -70, 112, 546, 726, 302],
[1, 3, 0, -14, -35, -133, 126, -20, 332],
[1, 3, 0, 0, 35, 203, 434, 530, 330],
[1, 3, 0, -14, -35, -147, 154, -20, 388],
[1, 3, -14, -42, 105, 399, 252, 144, 432],
[1, 3, 0, -14, -35, -161, 182, -20, 444],
[1, 3, 0, -14, -35, -175, 210, -20, 500],
[1, 3, 0, -28, -91, -35, 280, 780, 590],
[1, 2, 0, 0, 0, 0, 0, -400, -800],
[1, 2, 0, 0, 0, 0, 0, -360, -720],
[1, 2, 0, 0, 0, 0, 0, -640, -720],
[1, 2, 0, 0, 0, -14, 112, -80, -720],
[1, 2, 0, 0, 0, 0, 0, -320, -640],
[1, 2, 0, 0, 0, -28, 224, -320, -640],
[1, 2, 0, 0, 0, 0, 0, -280, -560],
[1, 2, 0, 0, 0, -14, -168, -600, -500],
[1, 2, -14, -28, 70, 252, 364, 302, -481],
[1, 2, 0, 0, 0, 0, 0, -240, -480],
[1, 2, 0, 0, 0, -84, 112, 320, -480],
[1, 2, 0, 0, 0, -84, -168, -240, -480],
[1, 2, 0, 0, 0, -84, -448, -800, -480],
[1, 2, 0, 0, 0, 70, -280, 400, -425],
[1, 2, 0, 0, 0, -126, 308, 60, -405],
[1, 2, 0, 0, 0, -126, -532, -780, -405],
[1, 2, 0, 0, 0, 0, 0, -200, -400],
[1, 2, 0, 0, 0, 0, -210, -450, -375],
[1, 2, 0, 0, 0, 56, -238, 330, -355],
[1, 2, 0, 0, 0, 0, 0, -320, -360],
[1, 2, 0, 0, 0, -252, 336, 240, -360],
[1, 2, 0, 0, 0, -252, -784, -880, -360],
[1, 2, 0, 0, 0, -126, 168, -380, -340],
[1, 2, 0, 0, 0, 0, 0, -160, -320],
[1, 2, 0, 0, 0, -14, 112, -160, -320],
[1, 2, 0, 0, 0, -126, 28, 400, -320],
[1, 2, 0, 0, 0, -126, -532, -720, -320],
[1, 2, 0, 0, 0, -210, 280, 200, -300],
[1, 2, 0, 0, 0, 42, -196, 260, -285],
[1, 2, 0, 14, 0, -140, -210, -180, -255],
[1, 2, 0, 0, 0, 0, 0, -120, -240],
[1, 2, 0, 0, 0, -42, 56, 160, -240],
[1, 2, 0, 0, 0, -42, -224, -400, -240],
[1, 2, 0, 0, 0, -168, 224, 160, -240],
[1, 2, 0, 0, 0, -168, -56, 440, -240],
[1, 2, 0, 0, 0, -168, -616, -680, -240],
[1, 2, 0, 0, 0, -378, -336, 720, -240],
[1, 2, 0, 0, 0, 28, -154, 190, -215],
[1, 2, -14, 0, 70, -84, 392, 426, -205],
[1, 2, 0, 14, 70, 196, 182, 60, -181],
[1, 2, 0, 42, 126, 210, -756, -54, -171],
[1, 2, -14, 0, 70, -14, 42, 276, -155],
[1, 2, 0, 0, 0, -462, -924, -660, -165],
[1, 2, 0, 0, 0, -126, 168, 120, -180],
[1, 2, 0, 0, 0, -126, -392, -440, -180],
[1, 2, -14, 0, 70, -98, 294, 272, -135],
[1, 2, 0, 0, 0, 14, -112, 120, -145],
[1, 2, 0, 0, 0, 0, 0, -80, -160],
[1, 2, 0, 0, 0, -252, -224, 480, -160],
[1, 2, 0, 0, 0, -252, -784, -640, -160],
[1, 2, 0, 0, 0, -448, -896, -640, -160],
[1, 2, -14, -70, -140, -112, -364, 268, -115],
[1, 2, 0, 0, 0, -350, -700, -500, -125],
[1, 2, 0, 0, 0, -84, 112, 80, -120],
[1, 2, 0, 0, 0, -336, -672, -480, -120],
[1, 2, 14, -28, 42, -294, 630, 208, -95],
[1, 2, 0, -56, -70, -84, 462, -450, -81],
[1, 2, -14, -70, -140, 224, -392, -376, -80],
[1, 2, -14, -70, -140, -112, -224, 128, -80],
[1, 2, 0, 0, 0, -238, -476, -340, -85],
[1, 2, -14, 0, 70, -112, 196, 118, -65],
[1, 2, -14, -70, -140, 98, -574, 258, -65],
[1, 2, 0, 0, 0, 0, -70, 50, -75],
[1, 2, 0, 0, 70, -42, -224, 240, -80],
[1, 2, 0, 0, 0, 0, 0, -40, -80],
[1, 2, 0, 0, 0, -126, -112, 240, -80],
[1, 2, 0, 0, 0, -126, -392, -320, -80],
[1, 2, 0, 0, 0, -224, -448, -320, -80],
[1, 2, 0, 0, 0, -350, 0, 240, -80],
[1, 2, 0, 0, 0, -504, -728, 520, -80],
[1, 2, -14, -70, -140, -28, -336, 112, -35],
[1, 2, -14, -70, -140, -28, -756, 112, -35],
[1, 2, 0, 14, -70, 28, -154, -20, -33],
[1, 2, -14, -70, -140, 196, -448, 176, -40],
[1, 2, -14, 0, 0, 84, -112, 64, -40],
[1, 2, 0, 0, 0, -14, -168, 180, -60],
[1, 2, 0, 0, 0, -42, 56, 40, -60],
[1, 2, 0, 0, 0, -126, 28, 100, -45],
[1, 2, 0, 0, 0, -126, -252, -180, -45],
[1, 2, 0, 0, 0, -112, -224, -160, -40],
[1, 2, -14, -28, -70, 168, 756, -22, -9],
[1, 2, 0, 14, -210, 546, -308, 110, -11],
[1, 2, 0, 14, -70, 42, -196, 70, -7],
[1, 2, 0, -56, 0, 168, 616, -200, -8],
[1, 2, 0, 0, 0, -686, -392, 200, -20],
[1, 2, 0, 14, 210, -406, 28, -10, 1],
[1, 2, -14, -28, 70, 56, -28, -14, 7],
[1, 2, 14, 28, 140, 182, -196, 8, 16],
[1, 2, -14, -70, -140, -280, 560, -180, 25],
[1, 2, -14, -70, -140, -280, 140, -180, 25],
[1, 2, -14, -70, -140, -504, 252, 156, 25],
[1, 2, 14, 14, -28, 126, -70, 18, 43],
[1, 2, -14, -70, -140, -322, 686, 238, 35],
[1, 2, 0, 14, 0, 84, -112, 280, 56],
[1, 2, 0, 0, 0, 98, 196, 140, 35],
[1, 2, 0, -56, 0, 210, 0, -180, 60],
[1, 2, -14, -70, -140, -406, 378, -326, 55],
[1, 2, 14, 70, 84, 224, 560, 256, 64],
[1, 2, -14, 0, 70, -140, 0, -190, 75],
[1, 2, 0, 0, 0, 686, 392, -200, 20],
[1, 2, 0, 0, 0, -28, 14, -90, 65],
[1, 2, 0, 14, 0, 224, -322, 520, 81],
[1, 2, 0, 0, 0, 112, 224, 160, 40],
[1, 2, 0, 0, 0, 210, 420, 300, 75],
[1, 2, -14, -28, 70, 84, -112, -386, 103],
[1, 2, 0, 14, 0, -70, 140, -300, 100],
[1, 2, 0, 0, 0, 42, -56, -40, 60],
[1, 2, 0, 0, 70, 322, 504, 320, 80],
[1, 2, 0, 0, 0, 504, 728, -520, 80],
[1, 2, 0, 0, 0, 224, 448, 320, 80],
[1, 2, 0, 0, 0, 126, 392, 320, 80],
[1, 2, 0, 0, 0, 126, 112, -240, 80],
[1, 2, 0, 0, 0, 0, 0, 40, 80],
[1, 2, 0, 0, 140, 350, 280, 320, 115],
[1, 2, 0, 0, 0, 322, 644, 460, 115],
[1, 2, -14, -70, -140, -224, 112, -304, 120],
[1, 2, 0, 14, 70, 168, 126, 0, 147],
[1, 2, -14, 0, 70, -154, -98, -344, 145],
[1, 2, 0, 0, 0, -42, 56, -160, 135],
[1, 2, 0, 0, 0, 336, 672, 480, 120],
[1, 2, 0, 0, 0, 84, -112, -80, 120],
[1, 2, 0, 0, 0, -168, -56, 200, 120],
[1, 2, 0, 0, 0, 434, 868, 620, 155],
[1, 2, 0, 0, -140, 266, 812, 420, 175],
[1, 2, 0, 0, 0, 448, 896, 640, 160],
[1, 2, 0, 0, 0, 252, 784, 640, 160],
[1, 2, 0, 0, 0, 252, 224, -480, 160],
[1, 2, 0, 0, 0, 224, -112, 80, 160],
[1, 2, 0, 0, 0, 0, 0, 80, 160],
[1, 2, -14, 0, 70, -168, -196, -498, 215],
[1, 2, 0, 0, 0, 126, 392, 440, 180],
[1, 2, 0, 0, 0, 126, -168, -120, 180],
[1, 2, 0, 0, 0, -56, 98, -230, 205],
[1, 2, 0, 0, 0, 378, 336, -720, 240],
[1, 2, 0, 0, 0, 168, 616, 680, 240],
[1, 2, 0, 0, 0, 168, 56, -440, 240],
[1, 2, 0, 0, 0, 168, -224, -160, 240],
[1, 2, 0, 0, 0, 42, 224, 400, 240],
[1, 2, 0, 0, 0, 42, -56, -160, 240],
[1, 2, 0, 0, 0, 0, 0, 120, 240],
[1, 2, 0, 0, 0, -70, 140, -300, 275],
[1, 2, 0, 0, 0, 210, -280, -200, 300],
[1, 2, 0, 0, 0, 126, 532, 720, 320],
[1, 2, 0, 0, 0, 126, -28, -400, 320],
[1, 2, 0, 0, 0, 14, -112, 160, 320],
[1, 2, 0, 0, 0, 0, 0, 160, 320],
[1, 2, 0, 0, 0, -84, 182, -370, 345],
[1, 2, -14, -28, 70, 42, 154, 752, 349],
[1, 2, 0, 0, 0, 252, 784, 880, 360],
[1, 2, 0, 0, 0, 252, -336, -240, 360],
[1, 2, 0, 0, 0, 0, 0, 320, 360],
[1, 2, -14, -28, 70, 56, -448, -374, 407],
[1, 2, 0, 0, 0, 0, 0, 200, 400],
[1, 2, 0, 0, 0, -98, 224, -440, 415],
[1, 2, 0, 14, 0, -182, -224, 100, 452],
[1, 2, 0, 14, 70, 42, 84, 510, 453],
[1, 2, 0, 0, 0, 84, 448, 800, 480],
[1, 2, 0, 0, 0, 84, 168, 240, 480],
[1, 2, 0, 0, 0, 84, -112, -320, 480],
[1, 2, 0, 0, 0, 0, 0, 240, 480],
[1, 2, 0, 0, 0, 168, 336, 120, 520],
[1, 2, 0, 0, 0, 0, 0, 280, 560],
[1, 2, 0, 0, 0, 28, -224, 320, 640],
[1, 2, 0, 0, 0, 0, 0, 320, 640],
[1, 2, 0, 0, 0, -126, -252, 180, 675],
[1, 2, 0, 0, 0, 0, 0, 360, 720],
[1, 2, 0, 0, 0, 0, 0, 640, 720],
[1, 2, 0, 0, 0, 0, 0, 400, 800],
[1, 1, 14, 14, 35, 133, -112, 412, -498],
[1, 1, 7, -7, 0, 70, 70, 490, -490],
[1, 1, 7, -7, 0, 56, 56, 392, -392],
[1, 1, 14, 14, 35, 21, 336, -36, -386],
[1, 1, 0, 28, -35, -21, -196, 140, -378],
[1, 1, 0, 0, 35, -77, 98, 40, -380],
[1, 1, -7, 21, 112, 28, -280, -550, -326],
[1, 1, 0, 14, 91, -35, 266, 52, -326],
[1, 1, 14, 0, 35, 105, -770, -440, -300],
[1, 1, 7, -7, 0, 42, 42, 294, -294],
[1, 1, -14, -42, 21, 315, 462, 66, -270],
[1, 1, -14, -42, 7, 63, -490, 606, -262],
